coefficient	226_f	225_f	224_f	223_f	222_f	221_f	220_f	219_f	218_f	217_f	216_f	215_f	214_f	213_f	212_f	211_f	210_f	209_f	208_f	207_f	206_f	205_f	204_f	203_f	202_f	201_f	200_f	199_f	198_f	197_f	196_f	195_f	194_f	193_f	192_f	191_f	190_f	189_f	188_f	187_f	186_f	185_f	184_f	183_f	182_f	181_f	180_f	179_f	178_f	177_f	176_f	175_f	174_f	173_f	172_f	171_f	170_f	169_f	168_f	167_f	166_f	165_f	164_f	163_f	162_f	161_f	160_f	159_f	158_f	157_f	156_f	155_f	154_f	153_f	152_f	151_f	150_f	149_f	148_f	147_f	146_f	145_f	144_f	143_f	142_f	141_f	140_f	139_f	138_f	137_f	136_f	135_f	134_f	133_f	132_f	131_f	130_f	129_f	128_f	127_f	126_f	125_f	124_f	123_f	122_f	121_f	120_f	119_f	118_f	117_f	116_f	115_f	114_f	113_f	112_f	111_f	110_f	109_f	108_f	107_f	106_f	105_f	104_f	103_f	102_f	101_f	100_f	99_f	98_f	97_f	96_f	95_f	94_f	93_f	92_f	91_f	90_f	89_f	88_f	87_f	86_f	85_f	84_f	83_f	82_f	81_f	80_f	79_f	78_f	77_f	76_f	75_f	74_f	73_f	72_f	71_f	70_f	69_f	68_f	67_f	66_f	65_f	64_f	63_f	62_f	61_f	60_f	59_f	58_f	57_f	56_f	55_f	54_f	53_f	52_f	51_f	50_f	49_f	48_f	47_f	46_f	45_f	44_f	43_f	42_f	41_f	40_f	39_f	38_f	37_f	36_f	35_f	34_f	33_f	32_f	31_f	30_f	29_f	28_f	27_f	26_f	25_f	24_f	23_f	22_f	21_f	20_f	19_f	18_f	17_f	16_f	15_f	14_f	13_f	12_f	11_f	10_f	9_f	8_f	7_f	6_f	5_f	4_f	3_f	2_f	1_f
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium;s__	0.0508237386217	0.0508296430512	0.0508029628285	0.0508299105142	0.0507404204276	0.0507208777763	0.0507244772867	0.0508373307351	0.0508766729163	0.0509013132539	0.0508682367763	0.0508589830528	0.0506953828664	0.0506565505322	0.0508520294059	0.0508688860776	0.0509338686228	0.0507430643594	0.0505992612499	0.0502432256173	0.0502306617173	0.0504435169754	0.050712818484	0.0507650303392	0.0505757334644	0.05049333928	0.050839670609	0.0511290239338	0.0513465858494	0.0510930852729	0.051275887937	0.0515664170569	0.0513899699517	0.051909578191	0.0519811029834	0.0521586231322	0.0523784039281	0.052707721639	0.0527816862969	0.0531987145288	0.0528018350588	0.0529977470512	0.0533397943952	0.0529885596	0.0528915610503	0.0530983285891	0.0534886274215	0.0535271228667	0.0530337628406	0.0525434054532	0.0532020976361	0.0524926903584	0.0537425388542	0.0530779711603	0.0532530813793	0.0529462269118	0.0536188457677	0.0530290762482	0.0530649190706	0.0507483185154	0.0509971024491	0.0521895642758	0.0513271697796	0.0528780827531	0.0517633862531	0.0524423658616	0.0546661378429	0.0547824593495	0.0541219346901	0.0537595920744	0.0521729358107	0.0530705066904	0.052825712529	0.0512353495687	0.0527579915166	0.0517646018868	0.0512714892609	0.0528856787816	0.05315756433	0.0525032872412	0.0491450316778	0.0484978155789	0.046872566861	0.0461789508974	0.0443689145377	0.0437820661977	0.0457239901974	0.049205392162	0.0511117839233	0.0521671271215	0.0502451831832	0.0517918510377	0.0519744765446	0.0517328233981	0.0509734044985	0.0521636524326	0.0538765120109	0.0522892264084	0.0536020407447	0.0503599749045	0.0510808157113	0.0511856239907	0.0495478364325	0.0492051154879	0.0470832664325	0.0472828261473	0.0503728706341	0.0516336830106	0.0533280894567	0.0501264883928	0.0500304315883	0.0509323248323	0.0469031085937	0.0457806695347	0.0471987245953	0.0458705015321	0.0477232169874	0.0409763112143	0.0396602378235	0.0448158200886	0.0459261324345	0.046870137951	0.0389297003146																																																																																																							
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium;s__	0.00862023800736	0.00861745478647	0.00861547389565	0.00865570834235	0.00863562868734	0.00866764075361	0.00862526825751	0.00856700286832	0.00858535413656	0.00854015879264	0.00877286540736	0.00864407078855	0.00849504257839	0.00845736426076	0.00838913421959	0.008263829189	0.00818652763852	0.00806330827253	0.00791263759783	0.00830257104828	0.00837823429898	0.0082782672551	0.00836222417628	0.00839263381105	0.00800564926264	0.00823255032891	0.00796203562406	0.00753721823229	0.00747561634341	0.00779348911189	0.00750875310341	0.00793714471617	0.00728405398731	0.00754194128603	0.00763587557222																																																																																																																																																																																															
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__	0.05385109324	0.0538212648245	0.0538291670903	0.0538293251133	0.0537996749768	0.0538455857407	0.0538922721275	0.0538373171815	0.053830008474	0.0537045313705	0.0534841032086	0.0534320874097	0.0536044506381	0.0535272654154	0.053140978481	0.0530336733103	0.0528659689962	0.0527475099452	0.0524988032571	0.0527926738246	0.0527854596085	0.0524734422865	0.0529323478484	0.0531557435994	0.0529371171536	0.053105096794	0.0531720043124	0.0532234728903	0.0533589525139	0.0538201851741	0.0540861734086	0.0544258111888	0.0537700957273	0.0541069657818	0.0544970218274	0.0552485157137	0.0550617446004	0.0550272089659	0.0550057588773	0.0551418017315	0.0555957999368	0.0557640202155	0.0556582230772	0.0555372849072	0.0560125887763	0.0560956493439	0.0556770852377	0.0568612178453	0.0568024600667	0.0577425534882	0.0573750284617	0.0569944386405	0.0576977492139	0.0579382280535	0.0575315854553	0.0574237708508	0.0562135931129	0.0564699370341	0.0567712522024	0.0569151439441	0.0567017026206	0.0554018580327	0.0554583023467	0.0551952508014	0.0566898381285	0.0582850406069	0.0579188606397	0.056046950765	0.055909110002	0.0577806622294	0.0564237647252	0.0561395852734	0.0568131002537	0.0561258705265	0.0539161112024	0.0546036700846	0.0541175665414	0.0548346096138	0.0531867501571	0.0526300895989	0.0537193389878	0.0552325027275	0.056271079253	0.0554280689172	0.0552694763074	0.0552077268884	0.0604838934318	0.057676519976	0.0617425708178	0.0629512986519	0.0620388720019	0.0617948572454	0.0632195072265	0.0651913332393	0.0660177208466	0.0637509829886	0.065370831539	0.0634653275224	0.062596761861	0.0611077854149	0.0574940837468	0.0602835318921	0.0593762457721	0.0584984857862	0.0589159543462	0.0609229970716	0.0594465514047	0.0625878552425	0.0649124616672	0.0654853150242	0.0686242817968	0.0663149879698	0.0617254135239	0.0654174064078	0.0667564624487	0.0683945236216	0.0659798274341	0.0670284390785	0.0656457046945	0.0668490259736	0.0716796279099	0.0666059544515	0.0614801879681	0.0629060170327	0.0640373115072	0.0590788417558	0.0633927237553	0.0564037654696	0.058986847672	0.0573575387416	0.0539735420787	0.0561346833734	0.0525057086499	0.0532811499273	0.0539680838912	0.0490263324556	0.0476797361124	0.0484666063382	0.048100243017	0.0481500527226	0.0450644628146	0.0563185278955	0.053434391423	0.048652348408	0.0434037230845	0.0524738888187	0.0489225512747	0.0533282561293	0.053036148939	0.052190776563	0.0488853882139																																																																											
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__	0.00192451401321	0.00192304619386	0.00193842563211	0.00191755887023	0.00189381852447	0.00187377416185	0.00187892452241																																																																																																																																																																																																																											
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__indoligenes	-0.0492268280992	-0.0492225932652	-0.0492241933473	-0.0492557233104	-0.0492452091517	-0.0492896892703	-0.0492520097964	-0.0490460671457	-0.0490749333585	-0.0491929174113	-0.0493600529094	-0.049324831042	-0.0493701357752	-0.0493116534507	-0.0490542484781	-0.0489705507147	-0.0487849787144	-0.0488695325504	-0.0489164049869	-0.0491420465769	-0.0491472386164	-0.0489183786149	-0.0486585247757	-0.0487154874433	-0.0483679762677	-0.0482150439985	-0.0483645686564	-0.0488046657267	-0.04817870567	-0.0484377808537	-0.048507217467	-0.0487813511593	-0.0486011322799	-0.0492708471646	-0.0495554001627	-0.0503661728305	-0.0510210862117	-0.0513548356341	-0.051706759371	-0.0519612332162	-0.0526323591768	-0.0534300244222	-0.0536889153547	-0.0541960354749	-0.0544393961939	-0.0547250824424	-0.0543784090298	-0.0552615341562	-0.0560172981356	-0.0572604742521	-0.0568560042318	-0.0568096113145	-0.0576305456228	-0.0559461559471	-0.0555411415194	-0.0563045020556	-0.0556602156577	-0.055635956097	-0.0548262114699	-0.0558837060603	-0.0564331266002	-0.0575371569325	-0.0589137792546	-0.0565189499578	-0.0573943304208	-0.0568662055812	-0.0577616657444	-0.0576337790532	-0.057978234219	-0.0586902111738	-0.0586330505621	-0.0597743962926	-0.0605680530459	-0.0612220953885	-0.0586453118153	-0.0584634408458	-0.0572763002115	-0.0577747862578	-0.0564078915528	-0.0566537724797	-0.0574532617318	-0.0581382563469	-0.0572700290345	-0.0558019353193	-0.056138587031	-0.0572874401139	-0.0595246963137	-0.0563948792624	-0.0559715454128	-0.0561159578539	-0.0554165913358	-0.0538097844189	-0.0530003465003	-0.0589166410545	-0.0588325461047	-0.0577645818042	-0.0560288663567	-0.0567266899283	-0.058907029667	-0.0591162797121	-0.056246807181	-0.0534983895432	-0.0555693718911	-0.0580262539337	-0.059785923554	-0.0564396571835	-0.0574920179436	-0.0517363341498	-0.0506850239351	-0.0534670028031	-0.0531823888335	-0.0521262514475	-0.0543725806771	-0.0576822767334	-0.0601442627732	-0.0623050658451	-0.0653109216553	-0.06960168027	-0.0678980574699	-0.0687715170558	-0.0663889859507	-0.0654187683325	-0.072212227816	-0.0670609027225	-0.0626166000506	-0.0664345044541	-0.0590736881156	-0.0537135261803	-0.0614069228357	-0.0608231808765	-0.0585163295396	-0.0519668729777	-0.0536925502803	-0.0596296830762	-0.0653426726102	-0.0669390665932	-0.0798004473821	-0.0761788364982	-0.0797062535509	-0.0831935312184	-0.0786432240177	-0.0910247015132	-0.0960921267371	-0.0967883901196	-0.101411125935	-0.103000206677	-0.102634147483	-0.093783643414	-0.0994216565945	-0.0839266840405	-0.0863768371534	-0.0938769144415	-0.0911308503197	-0.0782852845375	-0.0839718013701	-0.0806390808573	-0.0843738425696	-0.0759870479234	-0.0776812657682	-0.0840314504459	-0.0847468491157	-0.0806723509844	-0.0826516470147	-0.0776904535409	-0.0744308891011	-0.0796675174649	-0.0790407367216	-0.078825250065	-0.0691286784507	-0.064157867496	-0.071021678062	-0.0979901284433	-0.0787007873411	-0.0821587996511	-0.111571938315	-0.12852731441	-0.129713508173	-0.110182249724	-0.124041622068	-0.132448534988	-0.103559930559	-0.122476371705	-0.135632818716	-0.128737709295	-0.0918134276625	-0.101403513755	-0.098932719113	-0.154152238955	-0.174415206389	-0.154996443963	-0.151856767418	-0.137350313586	-0.14126639677	-0.120188102648	-0.135632988836	-0.131984568659	-0.120778925535	-0.151576878397	-0.07660878285																											
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__	-0.000826534911226	-0.000836849737688	-0.000842205336277	-0.000795610055116																																																																																																																																																																																																																														
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	-0.0232527331841	-0.0232533608666	-0.0232735443607	-0.0232774068059	-0.0232566159079	-0.0232536166423	-0.0232502423511	-0.0232991702596	-0.0232961936998	-0.0233703675541	-0.0233543045028	-0.0234485629915	-0.0234547715531	-0.0232424790742	-0.0229926155284	-0.0232690184227	-0.0230716915495	-0.0229561318544	-0.0230118353736	-0.0232009572737	-0.0230149657112	-0.0231005726705	-0.0229995567318	-0.0230219938905	-0.02322831213	-0.0231945673173	-0.0231043175523	-0.0233035974844	-0.0237738455273	-0.0230921553443	-0.022841602211	-0.023135092183	-0.0232578144391	-0.0231235293228	-0.0231358810079	-0.0227314430277	-0.0231860793929	-0.0234933713721	-0.0233756735542	-0.0236599310966	-0.0235491367709	-0.0241293159824	-0.0244376706405	-0.0240452424539	-0.0233132543446	-0.0236525480533	-0.0241650020093	-0.0243132984511	-0.0237858186113	-0.0240632970639	-0.0239892074332	-0.0238995259244	-0.0240136994639	-0.0238978496672	-0.024603707009	-0.0240507737364	-0.0241747722294	-0.0249151690171	-0.0232777552962	-0.0239685503259	-0.0241936453038	-0.0242594562102	-0.0242533678923	-0.0240605246359	-0.0234379075342	-0.023464779197	-0.0210074253238																																																																																																																																																															
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis	-0.0493214194866	-0.0493212899089	-0.0493213100588	-0.0493910486701	-0.0494272376698	-0.0494375035872	-0.0494615790259	-0.0493888050588	-0.0493964773744	-0.0494456898453	-0.0493955522533	-0.0495132344466	-0.0495150801342	-0.0493897906083	-0.0493131488077	-0.0495038615514	-0.0493664343972	-0.0492881729326	-0.0491708219866	-0.049508103877	-0.0493623009384	-0.0491282577404	-0.049227696023	-0.0490207816079	-0.0489095962157	-0.0487252964766	-0.0486052460135	-0.0482802498399	-0.0485193759884	-0.0482925916273	-0.0481639664282	-0.0481746505255	-0.048477572448	-0.0489233325602	-0.0490841843262	-0.0492136071529	-0.0494504889318	-0.0492888331653	-0.049163900322	-0.0492304919211	-0.0496846989968	-0.0496954882769	-0.0504047802314	-0.0503138817111	-0.049739058718	-0.0498757308611	-0.0494596606287	-0.0505076853347	-0.0502954623877	-0.051160089425	-0.0511516221988	-0.0514844535254	-0.0511886294881	-0.0524720632363	-0.0526444235258	-0.0520346209107	-0.0524419191351	-0.0535678257614	-0.0529965371583	-0.0549885341646	-0.0538357381655	-0.0529160804818	-0.0513471647841	-0.0516908360948	-0.0522865688941	-0.0517816044066	-0.0516504772599	-0.0544114448153	-0.0532570742078	-0.0529236987417	-0.0544359988214	-0.0527318398163	-0.0523373994633	-0.0518389749654	-0.0517887723556	-0.0525593537228	-0.0538726479489	-0.0556285672661	-0.0555352487978	-0.0563999316057	-0.0579301657641	-0.0548846466604	-0.0523081228774	-0.0504453748269	-0.0515428779943	-0.0516136014124	-0.0513427703885	-0.0508932750202	-0.0494915137532	-0.0470634417931	-0.046192394255	-0.0466277841049	-0.046420457646	-0.0451323789932	-0.0448509553352	-0.0419846144238	-0.0447182265091	-0.0428052676536	-0.0459067165656	-0.044434613122	-0.046493596483	-0.0453278326717	-0.0478156012305	-0.0458617509481	-0.0453668732404	-0.0482156152142	-0.0476049363351	-0.0454126753961	-0.0386582457159	-0.0362088517673	-0.0349386028925	-0.0357907632245																																																																																																																		
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__	0.027571004563	0.0275796241604	0.0275979652045	0.0276088076868	0.0276059969806	0.0275513842891	0.0275095778132	0.0274708118235	0.0274555485029	0.027386053851	0.0275928661701	0.0277254711634	0.027690355218	0.0278262588612	0.0276677837108	0.0274009194726	0.0274807236051	0.0275851782209	0.0276757808572	0.0275952658288	0.0277248748066	0.0277734233267	0.0279982303078	0.0278679047716	0.0277868390148	0.027733794557	0.0277400093455	0.027664244225	0.0271287389592	0.0269598059557	0.0270450782037	0.0260855372211	0.0264265109208	0.0266277337828	0.0266464021324	0.0270421490219	0.0269910168723	0.0270184061063	0.027375398014	0.0274871248418	0.0272386927985	0.0283065648909	0.0274960527048	0.028448566048	0.029228865524	0.0297251257874	0.0287981232637	0.029196151299	0.0297323665017	0.0303817015827	0.0306154037095	0.0312243259564	0.0307054054928	0.0310205499719	0.0300745498464	0.0305315236477	0.0308541987058	0.0312937571394	0.0298285004426	0.0298145462331	0.0306555757367	0.0296583896742	0.0301960970592	0.0305563254172	0.0293042610521	0.029392666405	0.0276545883837	0.027297642858	0.0272507288432	0.0249313329299	0.0264002614872	0.025224281345	0.0217239564995																																																																																																																																																									
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	-0.066084102444	-0.0660965019869	-0.0660670622495	-0.0660826904515	-0.0661455876612	-0.0661811276923	-0.0660279480519	-0.0660331340738	-0.0660463912156	-0.0660532167454	-0.066197048141	-0.0662240739562	-0.0661503662538	-0.065916290927	-0.0657549539251	-0.0658341567388	-0.0660835186003	-0.0662017484258	-0.0661715882193	-0.0658616294017	-0.0660890925063	-0.0658839736306	-0.0660230756129	-0.0662117599402	-0.0660128927693	-0.0661963982991	-0.0656874640983	-0.0656719995333	-0.0658961274889	-0.0658468337653	-0.0659161359091	-0.0659254853504	-0.0658577406986	-0.0654530427033	-0.0655958737164	-0.0657943755355	-0.065627209362	-0.0650957579114	-0.0656467253172	-0.0649174796258	-0.0654440678547	-0.065777622703	-0.0657488570601	-0.0651839296424	-0.0652276644483	-0.0653323641885	-0.0649454422273	-0.0647088005388	-0.0642130206664	-0.0657049353248	-0.0648391976998	-0.0650496542653	-0.0642249794435	-0.0643897938888	-0.0652653315389	-0.0656430582407	-0.0646959939708	-0.0644868076841	-0.0638729288378	-0.0662636649873	-0.0659957578098	-0.0648010092304	-0.0668579757037	-0.0656841917173	-0.0660496623094	-0.0678823758418	-0.0675106444264	-0.0678879812656	-0.0697898050026	-0.0715542002514	-0.0721831391005	-0.0702826034562	-0.0725435489378	-0.0709855396779	-0.0703582298932	-0.0704752602009	-0.0696076491959	-0.069429223123	-0.0697747493164	-0.0704002995825	-0.0697851080277	-0.0715464301926	-0.0716376596048	-0.0717855190203	-0.0724432709678	-0.0710191857373	-0.0721371099508	-0.0723331218978	-0.0734209734686	-0.0711008952591	-0.0711539007012	-0.0749364299968	-0.0734352915557	-0.0704125623964	-0.0708762743882	-0.0703075228053	-0.0715840633887	-0.0729230439937	-0.0712484349668	-0.07043463439	-0.0698710527125	-0.0701499703654	-0.0672494264334	-0.0677227359279	-0.0697948789225	-0.0694699531489	-0.0690631888999	-0.0720728381626	-0.0694676914721	-0.0711736521125	-0.0726540095507	-0.0703024818725	-0.0726076976246	-0.0674409883172	-0.0660247097415	-0.0667500725639	-0.0707874817418	-0.0775134186869	-0.0740661560432	-0.0747496046042	-0.0781352468212	-0.0805590077662	-0.0799208654506	-0.0696795463046	-0.0753639271002	-0.073103538494	-0.0723844754098	-0.0708058929212	-0.0715050919691	-0.0736041681664	-0.0700181698809	-0.0655642824993	-0.0636643814643	-0.0708954312716	-0.0731418496064	-0.0707162925215	-0.0579427374881	-0.0598743311053	-0.0586324748675	-0.0612713519697	-0.0644362961339	-0.0645191262873	-0.0596550160096	-0.0668867968464	-0.0627742631143	-0.0554091530935	-0.0555015159914	-0.0658659707049	-0.0666160472322	-0.0680167790765	-0.070985749942	-0.0760309949384	-0.0702597560446	-0.0637696748034	-0.0687999718746	-0.0628616047499	-0.0457547362388	-0.05507442998	-0.0427586162626																																																																			
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0278040212443	0.0278064050923	0.0277986644343	0.0277893260138	0.0277713434765	0.0277711527692	0.0277487269381	0.0277506035631	0.0277822521673	0.0276925753702	0.0277538981137	0.027619386332	0.027842067973	0.0278479817095	0.0281357539492	0.0280863872422	0.0282565312401	0.028228694791	0.0283363717904	0.0286196653346	0.0287875958611	0.0288001878326	0.0287772899417	0.0290369054453	0.0288279114712	0.0290570976806	0.0289481016282	0.0287680503019	0.0288859392333	0.0290867742336	0.0288583333737	0.0290110342196	0.0288753734626	0.0285416802435	0.0283446374162	0.0283226396126	0.0278724582708	0.0278961612221	0.0275661068366	0.0276996652826	0.0280659872524	0.0277507325412	0.02819885145	0.0277821681577	0.0278723491179	0.0274259612443	0.0275056441574	0.026597458164	0.0272784872029	0.02717835441	0.0269695227598	0.0266444170018	0.0263965613069	0.0271597596209	0.0272512196683	0.0275694451831	0.0274216409693	0.0273811348491	0.0269406108207	0.0273364578205	0.0266026342765	0.0284702368791	0.0284945896012	0.0287357716632	0.028131350001	0.0262779542444	0.0273576393472	0.0271585367918	0.0274981280824	0.0256948849091	0.0256132994778	0.0254755722342	0.0261588688443	0.0246360565808	0.024302335039	0.0251918397366	0.0235140159684	0.0253889189435	0.0270729407041	0.0258281476634	0.0271645250838	0.0290853649932	0.0273518226937	0.0275983024911	0.0270493018904	0.0279184016026	0.0287179761611	0.0292294791208	0.0287567957257	0.0291149199941	0.0291353137943	0.0298625172867	0.0293463754359	0.0328190092878	0.032371140868	0.0317158112067	0.0313230492094	0.0326295637024	0.0291185913135																																																																																																																															
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;s__	-0.0545061693721	-0.0544677761848	-0.05448646275	-0.0544563233428	-0.0544455481659	-0.0544619755987	-0.0544364308183	-0.054437496228	-0.0544336392456	-0.0545676268926	-0.0545582254923	-0.05467695227	-0.0548645779229	-0.0547368464497	-0.054600317394	-0.0547431210106	-0.0542555097653	-0.0543625283857	-0.0544133875342	-0.0544517145714	-0.0544327801867	-0.0544231887332	-0.0545269383514	-0.0548942259683	-0.0549711565393	-0.0548356776988	-0.0548033368223	-0.0547769613046	-0.0550539919508	-0.0552199887158	-0.0550642930719	-0.0551079741396	-0.0549807015258	-0.054941925881	-0.0548947593884	-0.0550112878751	-0.0551308522761	-0.055409922414	-0.0555620687282	-0.0555963110927	-0.0557147873076	-0.055966397399	-0.0562806096694	-0.0562766194817	-0.0566426119025	-0.0571062855882	-0.0570334658249	-0.0577623525474	-0.057688910281	-0.0583500946632	-0.0577852701672	-0.0580087007897	-0.0577757741456	-0.0590773444275	-0.0592397358741	-0.0585839184322	-0.0581111514402	-0.0592154333634	-0.0582802116214	-0.0591128582367	-0.0598517657554	-0.0603099925378	-0.0590171213453	-0.0613189051609	-0.0599977706904	-0.0601693065526	-0.0589911777882	-0.0610340344546	-0.0614707855249	-0.0603551989408	-0.0609842009296	-0.0620622451098	-0.063046158844	-0.0626084631202	-0.0609949645257	-0.0599746151904	-0.0621762679095	-0.0629726145708	-0.0630679790865	-0.0637727393094	-0.0647628086007	-0.0641231059243	-0.0639053711392	-0.0625472371875	-0.0630799212327	-0.0642959370642	-0.0620480807798	-0.0634294097369	-0.0624909239081	-0.0635992507559	-0.0654048006113	-0.0642228068198	-0.0657813081691	-0.0651029868968	-0.0631133703839	-0.0621084723819	-0.0641651569391	-0.0615503155738	-0.0608737597517	-0.0616164418683	-0.0611514138185	-0.0590081439616	-0.063432992874	-0.0612386667067	-0.0642561094423	-0.063374205267	-0.0632620123195	-0.0621913867327	-0.0643555929436	-0.0621371958978	-0.0666361114302	-0.0651078715371	-0.0708810147066	-0.0660271968135	-0.0621043899252	-0.0660910293841	-0.0632999728356	-0.0636605180627	-0.06251301305	-0.0597958386206	-0.0580157136837	-0.0573013328293	-0.0659389181632	-0.0603249799069	-0.0600955061348	-0.0640796555141	-0.0668056635384	-0.0655047737272	-0.0653783152857	-0.0657626205162	-0.0689096428795	-0.0689258496434	-0.071075716429	-0.0651272437317	-0.0716143741081	-0.0785319065717	-0.0762566486612	-0.0705527607207	-0.0621035834751	-0.0694838698091	-0.0763351280491	-0.0663407171819	-0.069083273407	-0.07176812314	-0.0632820205167	-0.0626607056636	-0.071095299619	-0.0727575102846	-0.0679923526544	-0.0617398473298	-0.0541374679486	-0.0443776916038	-0.0433559028702	-0.0221445348126																																																																								
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	-0.111249501939	-0.111274223914	-0.111281181142	-0.111269023525	-0.111254882229	-0.111252877751	-0.111217294551	-0.11129778405	-0.111259794066	-0.111322528009	-0.111522474665	-0.111531761144	-0.111336238182	-0.111401379774	-0.111352222501	-0.111288021029	-0.111366806663	-0.111331493775	-0.111284732935	-0.111450050039	-0.111532431524	-0.111521679696	-0.111577094932	-0.111473300418	-0.111750803395	-0.112297044748	-0.112402779787	-0.112578798863	-0.112699225345	-0.112861371783	-0.112128357661	-0.112556580827	-0.112379734768	-0.112041567035	-0.112136903136	-0.112769579567	-0.113195606715	-0.113151653412	-0.113419078203	-0.114003125168	-0.112892783692	-0.1122125356	-0.11248590818	-0.112464300136	-0.110999902792	-0.111304142485	-0.111382591015	-0.111532852592	-0.111194748726	-0.11059466699	-0.110590563634	-0.110755745346	-0.110663054845	-0.110407846134	-0.110113582568	-0.109022918194	-0.109979460675	-0.110312283558	-0.110911353506	-0.109239848124	-0.110295871038	-0.110437193307	-0.111347838999	-0.109306177487	-0.109511997448	-0.111017593803	-0.110025907978	-0.110537930166	-0.112273495656	-0.112636439486	-0.110451165347	-0.112333737985	-0.113667196735	-0.112957644803	-0.114323454818	-0.114457995741	-0.114446703775	-0.114326368862	-0.115701109288	-0.117148499193	-0.114880106562	-0.114035449076	-0.115239193013	-0.120738778391	-0.122193970513	-0.121942868939	-0.119687492649	-0.121724136711	-0.12100268596	-0.120678523637	-0.123202856111	-0.121913018273	-0.120541753612	-0.119715673598	-0.120316169028	-0.123205141671	-0.121655592169	-0.122975880226	-0.123831940629	-0.121020841133	-0.121648309908	-0.122159861427	-0.123411231031	-0.123046808663	-0.127323516538	-0.123956433116	-0.125508222446	-0.127975316506	-0.125711654153	-0.122032622429	-0.121804045744	-0.12486408078	-0.122046764494	-0.119998731578	-0.122306561039	-0.122192339606	-0.119198134292	-0.126162016392	-0.125449674161	-0.12069088793	-0.116308321451	-0.114351358751	-0.122304274621	-0.125137187539	-0.124566007838	-0.1203181878	-0.124150258851	-0.12246916012	-0.129812083076	-0.123949981222	-0.119065049872	-0.122519811234	-0.119502784258	-0.119775988871	-0.119802051718	-0.11700641762	-0.11492899813	-0.114779912804	-0.110669158917	-0.121989223727	-0.123139111187	-0.119652001921	-0.127184306011	-0.129546948621	-0.129985180845	-0.127359985219	-0.136129980471	-0.137543251727	-0.142957504914	-0.150512351812	-0.146989525095	-0.140282719918	-0.140727821172	-0.147992982424	-0.15010514112	-0.146091667297	-0.141041228091	-0.140556873291	-0.14763709101	-0.14646007302	-0.159858507232	-0.16978752166	-0.153000517943	-0.161838094778	-0.172782166691	-0.172556354144	-0.175260919175	-0.178397851463	-0.196478129735	-0.203992091992	-0.195973800908	-0.168959222357	-0.182269521733	-0.174315979948	-0.162351522191	-0.164870099554	-0.166509287962	-0.159767792535	-0.15634444665	-0.173392297565	-0.189679951641	-0.189098479351	-0.188973761442	-0.209358915922	-0.206925048256	-0.20529919093	-0.221446425264	-0.181049770346	-0.174267736051	-0.173339098155	-0.181637455031	-0.195684457401	-0.20023139229	-0.216946583262	-0.208509031959	-0.173653740181	-0.151835533148	-0.171021900671	-0.141001401275	-0.179917501279	-0.184408675695	-0.193576563638	-0.209583316334	-0.160063201439																						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0.0136214898383	0.0136187498665	0.0136463035594	0.0136330830586	0.0136436846853	0.0136289385051	0.0136185163544	0.0135946770269	0.0135600995701	0.0136609885485	0.0136556608576	0.0136943543013	0.0138251683336	0.0138322825029	0.0139369143505	0.0139358554743	0.0137899089633	0.0136017675853	0.0134671077059	0.0133217835157	0.0132819165695	0.0134555523119	0.0127483073668	0.0124963053742	0.0121566865383	0.0125401680795	0.0122050361207	0.0125346411284	0.0124995459453	0.0126061778136	0.0126907478846	0.0136517681072	0.0132671053633	0.0127761301003	0.0124204634314	0.0123728621579	0.0133567862628	0.0136826006564	0.0130280303906	0.0129736715601	0.012983210222	0.0125888247724	0.013012948993	0.0127551616284	0.0130956292189	0.0127352081189																																																																																																																																																																																				
